obsDate,Latitude,Longitude,voyageID,locationID,memoType,memoText
1786-07-21 21:00,58.6,-137.65,2473,125061,OtherRem,"2802,8. A 8 heures du matin, appareillé. et, à 11 heures du matin, mouillé dans l'anse du N. O. par 9 brasses d'eau, fond de sable fin."
1786-07-21 21:00,58.6,-137.65,2473,125061,weatherReport,"Winds today WNW, currently blowing très-faible to the WNW."
1786-07-22 21:00,58.6,-137.65,2473,125062,OtherRem,"2804,3. La marée n'était point sensible, a ce mouillage."
1786-07-22 21:00,58.6,-137.65,2473,125062,weatherReport,"Winds today WNW, currently blowing petit frais to the WNW. Weather notes: beau."
1786-07-23 21:00,58.6,-137.65,2473,125063,OtherRem,"2803,1."
1786-07-23 21:00,58.6,-137.65,2473,125063,weatherReport,"Winds today WSW, currently blowing très-faible to the WSW. Weather notes: beau."
1786-08-08 21:00,55.6833,-134.47,2473,125064,Landmark,Sighted Le Cap Tschirikow to the N38W at a distance of 3 unknown.
1786-08-08 21:00,55.6833,-134.47,2473,125064,OtherRem,"2803,4."
1786-08-08 21:00,55.6833,-134.47,2473,125064,weatherReport,"Winds today W, currently blowing petit frais to the W. Weather notes: beau."
1786-08-09 21:00,54.78,-133.837,2473,125065,Landmark,Sighted L'îLe San-Carlos to the N27E at a distance of 2 unknown.
1786-08-09 21:00,54.78,-133.837,2473,125065,OtherRem,"2803,1."
1786-08-09 21:00,54.78,-133.837,2473,125065,weatherReport,"Winds today W, currently blowing bon frais to the W. Weather notes: nébuleux."
1786-08-10 21:00,54.3833,-132.762,2473,125066,OtherRem,"2802,4."
1786-08-10 21:00,54.3833,-132.762,2473,125066,weatherReport,"Winds today WNW, currently blowing bon frais to the WNW. Weather notes: de la brume très-épaisse."
1786-08-11 21:00,54.2483,-132.92,2473,125067,OtherRem,"2802,3."
1786-08-11 21:00,54.2483,-132.92,2473,125067,weatherReport,"Winds today NNW, currently blowing petit frais to the NNW. Weather notes: de la brume."
1786-08-12 21:00,54.1,-133.853,2473,125068,OtherRem,"2801,3."
1786-08-12 21:00,54.1,-133.853,2473,125068,weatherReport,"Winds today NNW, currently blowing petit frais to the NNW. Weather notes: de la brume."
1786-08-13 21:00,54.0667,-133.92,2473,125069,OtherRem,"2801,8."
1786-08-13 21:00,54.0667,-133.92,2473,125069,weatherReport,"Winds today S, currently blowing très-faible to the S. Weather notes: de la brume."
1786-08-14 21:00,53.8333,-133.437,2473,125070,Landmark,Sighted La Terre at a distance of 9 unknown.
1786-08-14 21:00,53.8333,-133.437,2473,125070,OtherRem,"2803,8."
1786-08-14 21:00,53.8333,-133.437,2473,125070,weatherReport,Winds today S-ESE. Weather notes: de la brume très-épaisse.
1786-08-15 21:00,53.8683,-133.67,2473,125071,Landmark,Sighted La Terre (A 10 Heures Du Matin) to the NE-E at a distance of 10 unknown.
1786-08-15 21:00,53.8683,-133.67,2473,125071,OtherRem,"2803,6."
1786-08-15 21:00,53.8683,-133.67,2473,125071,weatherReport,"Winds today E, currently blowing petit frais to the E. Weather notes: nébuleux, a midi de la brume."
1786-08-16 21:00,53.3333,-133.953,2473,125072,Landmark,Sighted La Terre to the S at a distance of 10 unknown.
1786-08-16 21:00,53.3333,-133.953,2473,125072,OtherRem,"2801,3."
1786-08-16 21:00,53.3333,-133.953,2473,125072,weatherReport,"Winds today E, currently blowing petit frais to the E. Weather notes: nébuleux, de la brume par intervalles."
1786-08-17 21:00,53.2,-134.315,2473,125073,Landmark,Sighted La Terre (A 5 Heures Et Demie Du Matin) to the NE1/4E-ESE at a distance of 8 unknown.
1786-08-17 21:00,53.2,-134.315,2473,125073,OtherRem,"2800,4."
1786-08-17 21:00,53.2,-134.315,2473,125073,weatherReport,"Winds today NE, currently blowing très-faible to the NE. Weather notes: nébuleux. A midi, de la brume."
1786-08-18 21:00,52.6017,-131.728,2473,125074,Landmark,Sighted L'EntréE Du Port De La Touche to the N21E at a distance of 4 unknown.
1786-08-18 21:00,52.6017,-131.728,2473,125074,OtherRem,"2800,9."
1786-08-18 21:00,52.6017,-131.728,2473,125074,weatherReport,"Winds today NW, currently blowing petit frais to the NW. Weather notes: beau."
1786-08-19 21:00,52.0833,-131.687,2473,125075,Landmark,Sighted La Terre La Plus PrèS to the N18E at a distance of 5 unknown.
1786-08-19 21:00,52.0833,-131.687,2473,125075,OtherRem,"2801,6."
1786-08-19 21:00,52.0833,-131.687,2473,125075,weatherReport,"Winds today NW-SW, currently blowing faible to the SW. Weather notes: nébuleux."
1786-08-20 21:00,51.6667,-131.22,2473,125076,Landmark,Sighted Le Cap Hector to the N1E
1786-08-20 21:00,51.6667,-131.22,2473,125076,OtherRem,"2801,3."
1786-08-20 21:00,51.6667,-131.22,2473,125076,weatherReport,"Winds today NW-W, currently blowing petit frais to the W. Weather notes: beau."
1786-08-21 21:00,52.0167,-130.522,2473,125077,Landmark,Sighted Le Cap Hector to the S59W at a distance of 6 unknown.
1786-08-21 21:00,52.0167,-130.522,2473,125077,OtherRem,"2800,9."
1786-08-21 21:00,52.0167,-130.522,2473,125077,weatherReport,"Winds today W-SSW, currently blowing bon frais to the SSW. Weather notes: beau."
1786-08-22 21:00,51.3667,-129.303,2473,125078,Landmark,Sighted La Terre (à 11 Heures Du Matin) to the N75E
1786-08-22 21:00,51.3667,-129.303,2473,125078,OtherRem,"2803,2. drLatDeg was 55 (Er staat echt 55 in uitgave)"
1786-08-22 21:00,51.3667,-129.303,2473,125078,weatherReport,"Winds today S-SE, currently blowing bon frais to the SE. Weather notes: nébuleux, de la brume."
1786-08-23 21:00,51.7833,-129.437,2473,125079,Landmark,Sighted Une ChaîNe D'îLes (A 5 Heures Et Demie Du Matin)
1786-08-23 21:00,51.7833,-129.437,2473,125079,OtherRem,"2803,1. donné le nom de cap Fleurieu à celle le plus à l'Ouest"
1786-08-23 21:00,51.7833,-129.437,2473,125079,weatherReport,"Winds today SE, currently blowing grand frais to the SE. Weather notes: brumeux, de la brume."
1786-08-24 21:00,51.0167,-129.162,2473,125080,Landmark,Sighted Les îLes Sartine to the S65E at a distance of 3 unknown.
1786-08-24 21:00,51.0167,-129.162,2473,125080,OtherRem,"2803,7."
1786-08-24 21:00,51.0167,-129.162,2473,125080,weatherReport,"Winds today WNW, currently blowing petit frais to the WNW. Weather notes: brumeux."
1786-08-25 21:00,50.0183,-127.803,2473,125081,Landmark,Sighted La Pointe BoiséE to the N33W
1786-08-25 21:00,50.0183,-127.803,2473,125081,OtherRem,"2803,2."
1786-08-25 21:00,50.0183,-127.803,2473,125081,weatherReport,"Winds today WNW-NW, currently blowing petit frais to the NW. Weather notes: beau."
1786-08-26 21:00,49.2667,-127.287,2473,125082,OtherRem,"2800,3."
1786-08-26 21:00,49.2667,-127.287,2473,125082,weatherReport,"Winds today ESE, currently blowing très-faible to the ESE. Weather notes: de la brume."
1786-08-27 20:00,48.9833,-127.437,2473,125083,OtherRem,"2800,1."
1786-08-27 20:00,48.9833,-127.437,2473,125083,weatherReport,"Winds today WSW, currently blowing calme to the WSW. Weather notes: de la brume très-épaisse."
1786-08-28 21:00,48.6167,-126.587,2473,125084,Landmark,Sighted De La Terre (14:00) to the N-ENE at a distance of 6 unknown.
1786-08-28 21:00,48.6167,-126.587,2473,125084,OtherRem,"2800,2."
1786-08-28 21:00,48.6167,-126.587,2473,125084,weatherReport,"Winds today N, currently blowing petit frais to the N. Weather notes: brumeux, peu après, temps brume."
1786-08-29 21:00,48.65,-125.773,2473,125085,OtherRem,"2802,5."
1786-08-29 21:00,48.65,-125.773,2473,125085,weatherReport,"Winds today WNW, currently blowing bon frais to the WNW. Weather notes: nébuleux."
1786-08-30 20:00,48.65,-125.32,2473,125086,OtherRem,"2802,1. Sondé à 90 brasses, fond de vase."
1786-08-30 20:00,48.65,-125.32,2473,125086,weatherReport,"Winds today SSW, currently blowing bon frais to the SSW. Weather notes: nébuleux, de la pluie. De la brume."
1786-08-31 21:00,47.9667,-125.637,2473,125087,OtherRem,"2801,3."
1786-08-31 21:00,47.9667,-125.637,2473,125087,weatherReport,"Winds today NW, currently blowing bon frais to the NW. Weather notes: de la brume très-épaisse."
1786-09-01 20:00,46.65,-124.478,2473,125088,Landmark,Sighted De La Terre to the E at a distance of 12 unknown.
1786-09-01 20:00,46.65,-124.478,2473,125088,OtherRem,"2801,7."
1786-09-01 20:00,46.65,-124.478,2473,125088,weatherReport,"Winds today WNW, currently blowing bon frais to the WNW."
1786-09-02 20:00,45.95,-124.17,2473,125089,Landmark,Sighted Le Cap Rond to the S84E at a distance of 6 unknown.
1786-09-02 20:00,45.95,-124.17,2473,125089,OtherRem,"2803,8."
1786-09-02 20:00,45.95,-124.17,2473,125089,weatherReport,"Winds today N, currently blowing très faible to the N. Weather notes: beau."
1786-09-08 20:00,39.9583,-124.837,2473,125090,Landmark,Sighted De La Terre (10:00) to the E at a distance of 8 unknown.
1786-09-08 20:00,39.9583,-124.837,2473,125090,OtherRem,"2802,4."
1786-09-08 20:00,39.9583,-124.837,2473,125090,weatherReport,"Winds today NNW, currently blowing bon frais to the NNW. Weather notes: beau."
1786-09-09 20:00,39.0917,-124.153,2473,125091,OtherRem,"2800,4."
1786-09-09 20:00,39.0917,-124.153,2473,125091,weatherReport,"Winds today NNW, currently blowing bon frais to the NNW. Weather notes: couvert."
1786-09-10 20:00,38.325,-123.97,2473,125092,OtherRem,"2800,6."
1786-09-10 20:00,38.325,-123.97,2473,125092,weatherReport,"Winds today NW, currently blowing petit frais to the NW. Weather notes: couvert."
1786-09-24 20:00,36.6333,-121.495,2473,125093,OtherRem,"à quatre heures du matin, appareillé. mouillé par 30 brasses, fond de vase: le Fort restait au S27E à 2 lieues. à 13:00 heure, appareillé."
1786-09-24 20:00,36.6333,-121.495,2473,125093,weatherReport,"Winds today NW, currently blowing calme to the NW."
1786-09-25 20:00,36.7167,-121.503,2473,125094,OtherRem,"à midi, relevé le Fort à l' E7S à 5 lieues de distance"
1786-09-25 20:00,36.7167,-121.503,2473,125094,weatherReport,Winds today WNW-S.
1786-09-26 20:00,36.6833,-121.07,2473,125095,weatherReport,"Winds today WNW, currently blowing bon frais to the WNW. Weather notes: beau."
1786-10-24 22:00,27.7667,-150.52,2473,125096,OtherRem,"2801,7."
1786-10-24 22:00,27.7667,-150.52,2473,125096,weatherReport,"Winds today N-SbE, currently blowing grand frais to the SbE. Weather notes: de la pluie."
1786-10-25 22:00,27.5,-150.937,2473,125097,OtherRem,"2802,5."
1786-10-25 22:00,27.5,-150.937,2473,125097,weatherReport,"Winds today N, currently blowing très-faible to the N. Weather notes: beau."
1786-10-26 22:00,27.4,-151.62,2473,125098,OtherRem,"2802,6."
1786-10-26 22:00,27.4,-151.62,2473,125098,weatherReport,"Winds today NNW, currently blowing calme to the NNW. Weather notes: beau."
1786-10-27 22:00,27.0,-152.953,2473,125099,OtherRem,"2802,1. Long. corr. par des observ. de distances"
1786-10-27 22:00,27.0,-152.953,2473,125099,weatherReport,"Winds today SSE, currently blowing bon frais to the SSE. Weather notes: de la pluie."
1786-10-28 22:00,26.8667,-156.303,2473,125100,OtherRem,"2801,6."
1786-10-28 22:00,26.8667,-156.303,2473,125100,weatherReport,"Winds today SSE, currently blowing bon frais to the SSE. Weather notes: nuageux."
1787-05-09 04:00,27.7167,123.58,2473,125101,OtherRem,"2711,3."
1787-05-09 04:00,27.7167,123.58,2473,125101,weatherReport,"Winds today SSW-NNE, currently blowing bon frais to the NNE."
1787-03-30 04:00,14.5,120.92,2473,125102,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1787-03-31 04:00,14.5,120.92,2473,125103,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1787-04-01 04:00,14.5,120.92,2473,125104,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1787-04-02 04:00,14.5,120.92,2473,125105,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1787-04-03 04:00,14.5,120.92,2473,125106,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1787-04-04 04:00,14.5,120.92,2473,125107,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1787-04-05 04:00,14.5,120.92,2473,125108,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1787-04-06 04:00,14.5,120.92,2473,125109,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1787-04-07 04:00,14.5,120.92,2473,125110,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1788-01-04 00:00,-22.6567,-173.603,2473,125111,OtherRem,"2711,8."
1788-01-04 00:00,-22.6567,-173.603,2473,125111,weatherReport,"Winds today SSW, currently blowing très-faible to the SSW. Weather notes: beau."
1788-01-05 00:00,-22.3833,-174.253,2473,125112,OtherRem,"2800,1."
1788-01-05 00:00,-22.3833,-174.253,2473,125112,weatherReport,"Winds today SSW, currently blowing petit frais to the SSW. Weather notes: beau."
1788-01-06 00:00,-22.725,-175.303,2473,125113,OtherRem,"2800,4."
1788-01-06 00:00,-22.725,-175.303,2473,125113,weatherReport,"Winds today NE, currently blowing petit frais to the NE. Weather notes: beau."
1788-01-08 00:00,-25.0517,179.197,2473,125114,OtherRem,"2800,2."
1788-01-08 00:00,-25.0517,179.197,2473,125114,weatherReport,"Winds today ENE, currently blowing petit frais to the ENE. Weather notes: beau."
1788-01-09 00:00,-25.8567,177.038,2473,125115,OtherRem,"2800,5."
1788-01-09 00:00,-25.8567,177.038,2473,125115,weatherReport,"Winds today ENE, currently blowing petit frais to the ENE. Weather notes: beau."
1786-09-27 20:00,35.7533,-122.787,2475,125121,weatherReport,"Winds today WNW, currently blowing bon frais to the WNW. Weather notes: nébuleux."
1786-09-28 20:00,34.2,-124.32,2475,125122,weatherReport,"Winds today NW, currently blowing bon frais to the NW. Weather notes: brumeux."
1786-09-29 21:00,32.7333,-125.523,2475,125123,weatherReport,"Winds today N, currently blowing bon frais to the N. Weather notes: beau."
1786-09-30 21:00,30.9667,-128.587,2475,125124,weatherReport,"Winds today NNE, currently blowing bon frais to the NNE. Weather notes: nuageux."
1786-10-01 21:00,29.4,-130.237,2475,125125,weatherReport,"Winds today N, currently blowing bon frais to the N. Weather notes: beau."
1786-10-02 21:00,28.65,-131.67,2475,125126,weatherReport,"Winds today NE, currently blowing petit frais to the NE. Weather notes: beau."
1786-10-03 21:00,28.235,-132.887,2475,125127,weatherReport,"Winds today NE, currently blowing petit frais to the NE. Weather notes: nébuleux."
1786-10-04 21:00,27.9,-132.503,2475,125128,weatherReport,"Winds today WNW, currently blowing très-faible to the WNW. Weather notes: beau."
1786-10-05 21:00,27.5633,-133.153,2475,125129,weatherReport,"Winds today NW, currently blowing très-faible to the NW. Weather notes: beau."
1786-10-06 21:00,27.5833,-134.587,2475,125130,weatherReport,"Winds today ENE, currently blowing petit frais to the ENE. Weather notes: beau."
1786-10-07 21:00,27.9167,-136.27,2475,125131,weatherReport,"Winds today ENE, currently blowing petit frais to the ENE. Weather notes: beau."
1786-10-08 21:00,28.05,-137.62,2475,125132,weatherReport,"Winds today ENE, currently blowing petit frais to the ENE. Weather notes: beau."
1786-10-09 21:00,28.0467,-138.187,2475,125133,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: nébuleux."
1786-10-10 21:00,28.0633,-140.72,2475,125134,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: nébuleux."
1786-10-11 22:00,27.8833,-141.37,2475,125135,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: nébuleux."
1786-10-12 22:00,27.8667,-142.87,2475,125136,weatherReport,"Winds today S, currently blowing très-faible to the S. Weather notes: nébuleux."
1786-10-13 22:00,27.85,-142.537,2475,125137,OtherRem,"Nota. La longitude occidentale de Monterey, d'apres toutes les distances prises le long de la cote, et rapportées à ce port par la montre N° 19 est de 124°03'00"""
1786-10-13 22:00,27.85,-142.537,2475,125137,weatherReport,"Winds today S, currently blowing très-faible to the S. Weather notes: brumeux."
1786-10-14 22:00,27.76,-143.687,2475,125138,OtherRem,"2803,8."
1786-10-14 22:00,27.76,-143.687,2475,125138,weatherReport,"Winds today SE, currently blowing petit frais to the SE. Weather notes: beau."
1786-10-15 22:00,27.8933,-145.737,2475,125139,OtherRem,"2803,2."
1786-10-15 22:00,27.8933,-145.737,2475,125139,weatherReport,"Winds today SE, currently blowing bon frais to the SE. Weather notes: nébuleux."
1786-10-16 22:00,27.96,-145.903,2475,125140,OtherRem,"2803,2."
1786-10-16 22:00,27.96,-145.903,2475,125140,weatherReport,"Winds today calme, SSE, currently blowing la fraicheur to the SSE. Weather notes: nébuleux."
1786-10-17 22:00,27.8167,-145.803,2475,125141,OtherRem,"2803,8."
1786-10-17 22:00,27.8167,-145.803,2475,125141,weatherReport,"Winds today calme, currently blowing calme to the calme. Weather notes: du tonnerre et de la pluie."
1786-10-18 22:00,27.7583,-147.487,2475,125142,OtherRem,"2804,4."
1786-10-18 22:00,27.7583,-147.487,2475,125142,weatherReport,"Winds today calme, currently blowing calme to the calme. Weather notes: orageux."
1786-10-19 22:00,28.0333,-146.853,2475,125143,OtherRem,"2803,1."
1786-10-19 22:00,28.0333,-146.853,2475,125143,weatherReport,"Winds today SW, currently blowing petit frais to the SW. Weather notes: nébuleux."
1786-10-30 22:00,26.3333,-155.037,2475,125144,OtherRem,"2801,4."
1786-10-30 22:00,26.3333,-155.037,2475,125144,weatherReport,"Winds today WSW, currently blowing petit frais to the WSW. Weather notes: beau."
1786-10-31 22:00,26.45,-157.053,2475,125145,OtherRem,"2802,3."
1786-10-31 22:00,26.45,-157.053,2475,125145,weatherReport,"Winds today ESE, currently blowing très-faible to the ESE. Weather notes: beau."
1786-11-01 23:00,25.6667,-158.503,2475,125146,OtherRem,"2803,2."
1786-11-01 23:00,25.6667,-158.503,2475,125146,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: beau."
1786-11-02 23:00,24.5,-158.673,2475,125147,OtherRem,"2802,3."
1786-11-02 23:00,24.5,-158.673,2475,125147,weatherReport,"Winds today E, currently blowing bon frais to the E. Weather notes: beau."
1786-11-03 23:00,24.0667,-162.703,2475,125148,OtherRem,2800.
1786-11-03 23:00,24.0667,-162.703,2475,125148,weatherReport,"Winds today E-SE, currently blowing bon frais to the SE."
1786-11-04 23:00,23.4833,-162.337,2475,125149,Landmark,Sighted Ile De Necher (16:30) to the W
1786-11-04 23:00,23.4833,-162.337,2475,125149,OtherRem,"2802,6."
1786-11-04 23:00,23.4833,-162.337,2475,125149,weatherReport,Winds today E. Weather notes: par grains.
1786-11-05 23:00,23.5833,-163.337,2475,125150,OtherRem,"2802,5."
1786-11-05 23:00,23.5833,-163.337,2475,125150,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: par grains."
1786-11-30 01:00,20.4517,167.363,2475,125151,OtherRem,"2802,6."
1786-11-30 01:00,20.4517,167.363,2475,125151,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: par grains."
1786-12-01 01:00,20.9,166.747,2475,125152,OtherRem,"2801,3."
1786-12-01 01:00,20.9,166.747,2475,125152,weatherReport,"Winds today SSW, currently blowing faible to the SSW. Weather notes: beau."
1786-12-02 01:00,20.5917,164.797,2475,125153,OtherRem,"2801,8."
1786-12-02 01:00,20.5917,164.797,2475,125153,weatherReport,"Winds today W, currently blowing petit frais to the W. Weather notes: nébuleux."
1786-12-03 01:00,20.8017,164.347,2475,125154,OtherRem,"2801,3."
1786-12-03 01:00,20.8017,164.347,2475,125154,weatherReport,"Winds today WNW, currently blowing grand frais to the WNW. Weather notes: de la pluie."
1786-12-04 01:00,20.8017,164.23,2475,125155,OtherRem,2802.
1786-12-04 01:00,20.8017,164.23,2475,125155,weatherReport,"Winds today N, currently blowing bon frais to the N. Weather notes: nébuleux."
1786-12-05 01:00,21.0183,162.163,2475,125156,OtherRem,"2802,4."
1786-12-05 01:00,21.0183,162.163,2475,125156,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau Sea conditions: la mer grosse."
1786-12-06 01:00,20.9833,160.413,2475,125157,OtherRem,"2802,1."
1786-12-06 01:00,20.9833,160.413,2475,125157,weatherReport,"Winds today E-SE, currently blowing bon frais to the SE. Weather notes: beau."
1786-12-07 01:00,21.3833,158.23,2475,125158,OtherRem,"2801,8."
1786-12-07 01:00,21.3833,158.23,2475,125158,weatherReport,"Winds today SW, currently blowing très-faible to the SW. Weather notes: nébuleux."
1786-12-08 02:00,21.3167,158.18,2475,125159,OtherRem,"2802,5."
1786-12-08 02:00,21.3167,158.18,2475,125159,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: nébuleux."
1786-12-09 02:00,20.8167,155.93,2475,125160,OtherRem,"2803,5."
1786-12-09 02:00,20.8167,155.93,2475,125160,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: nuageux."
1786-12-10 02:00,20.9917,153.147,2475,125161,OtherRem,"2803,5."
1786-12-10 02:00,20.9917,153.147,2475,125161,weatherReport,"Winds today E, currently blowing bon frais to the E. Weather notes: beau."
1786-12-11 02:00,20.7667,152.413,2475,125162,OtherRem,"2803,3."
1786-12-11 02:00,20.7667,152.413,2475,125162,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: beau."
1786-12-12 02:00,20.5017,150.497,2475,125163,OtherRem,"2802,9."
1786-12-12 02:00,20.5017,150.497,2475,125163,weatherReport,"Winds today ESE, currently blowing bon frais to the ESE. Weather notes: beau."
1786-12-13 02:00,20.3817,149.178,2475,125164,OtherRem,"2802,8."
1786-12-13 02:00,20.3817,149.178,2475,125164,weatherReport,"Winds today SW, currently blowing très-faible to the SW. Weather notes: nébuleux."
1786-12-14 02:00,20.25,147.597,2475,125165,Landmark,Sighted L'Ile De L'Assomption (13:00) to the SW1/4W at a distance of 10 unknown.
1786-12-14 02:00,20.25,147.597,2475,125165,OtherRem,"2802,5."
1786-12-14 02:00,20.25,147.597,2475,125165,weatherReport,"Winds today NE, currently blowing grand frais to the NE. Weather notes: nuageux."
1786-12-15 02:00,19.7167,147.097,2475,125166,OtherRem,"2802,4."
1786-12-15 02:00,19.7167,147.097,2475,125166,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: nuageux."
1786-12-16 02:00,20.0333,145.68,2475,125167,OtherRem,"2802,1."
1786-12-16 02:00,20.0333,145.68,2475,125167,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1786-12-17 03:00,19.8833,144.397,2475,125168,OtherRem,2802.
1786-12-17 03:00,19.8833,144.397,2475,125168,weatherReport,"Winds today E, currently blowing petit frais to the E. Weather notes: beau."
1786-12-18 03:00,20.0333,143.297,2475,125169,OtherRem,"2801,5."
1786-12-18 03:00,20.0333,143.297,2475,125169,weatherReport,"Winds today WNW, currently blowing très-faible to the WNW. Weather notes: nébuleux."
1786-12-19 03:00,19.8717,142.797,2475,125170,OtherRem,"2801,8."
1786-12-19 03:00,19.8717,142.797,2475,125170,weatherReport,"Winds today NW, currently blowing très-faible to the NW. Weather notes: nuageux."
1786-12-20 03:00,19.7217,141.247,2475,125171,OtherRem,"2802,1."
1786-12-20 03:00,19.7217,141.247,2475,125171,weatherReport,"Winds today NW, currently blowing petit frais to the NW. Weather notes: beau Sea conditions: la lame du Nord."
1786-12-21 03:00,19.65,139.947,2475,125172,OtherRem,"2802,3."
1786-12-21 03:00,19.65,139.947,2475,125172,weatherReport,"Winds today NNE, currently blowing bon frais to the NNE. Weather notes: beau."
1786-12-22 03:00,19.9667,138.647,2475,125173,OtherRem,"2802,5."
1786-12-22 03:00,19.9667,138.647,2475,125173,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1786-12-23 03:00,20.1717,135.447,2475,125174,OtherRem,"2803,2."
1786-12-23 03:00,20.1717,135.447,2475,125174,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1786-12-24 03:00,20.715,132.763,2475,125175,OtherRem,"2803,4."
1786-12-24 03:00,20.715,132.763,2475,125175,weatherReport,"Winds today NE, currently blowing grand frais to the NE. Weather notes: beau."
1786-12-25 03:00,20.6083,132.13,2475,125176,OtherRem,"2803,2."
1786-12-25 03:00,20.6083,132.13,2475,125176,weatherReport,"Winds today E-N, currently blowing bon frais to the N. Weather notes: beau."
1786-12-26 03:00,20.415,127.863,2475,125177,OtherRem,"2804,7."
1786-12-26 03:00,20.415,127.863,2475,125177,weatherReport,"Winds today NNE, currently blowing grand frais to the NNE. Weather notes: nuageux."
1786-12-27 04:00,21.2167,127.455,2475,125178,OtherRem,"2804,3."
1786-12-27 04:00,21.2167,127.455,2475,125178,weatherReport,"Winds today E, currently blowing bon frais to the E. Weather notes: nébuleux, de la pluie."
1786-12-28 04:00,21.1333,125.13,2475,125179,OtherRem,2804.
1786-12-28 04:00,21.1333,125.13,2475,125179,weatherReport,"Winds today E, currently blowing bon frais to the E. Weather notes: par grains, nuageux."
1786-12-29 04:00,21.25,124.047,2475,125180,Landmark,Sighted Celle Des Iles BashéEs La Plus Au N to the N40E at a distance of 3 lieues.
1786-12-29 04:00,21.25,124.047,2475,125180,OtherRem,"2803,4."
1786-12-29 04:00,21.25,124.047,2475,125180,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1786-12-30 04:00,21.3667,122.747,2475,125181,Landmark,Sighted Une Des Iles BashéEs (Au Lever Du Soleil) to the E34S
1786-12-30 04:00,21.3667,122.747,2475,125181,OtherRem,"2803,4."
1786-12-30 04:00,21.3667,122.747,2475,125181,weatherReport,"Winds today E, variable, NNE, currently blowing bon frais to the NNE. Weather notes: nuageux."
1786-12-31 04:00,22.3333,118.647,2475,125182,OtherRem,"2801,8."
1786-12-31 04:00,22.3333,118.647,2475,125182,weatherReport,"Winds today NNE, currently blowing grand frais to the NNE. Weather notes: nébuleux."
1787-01-01 04:00,22.3167,118.247,2475,125183,OtherRem,"2804,4."
1787-01-01 04:00,22.3167,118.247,2475,125183,weatherReport,"Winds today NNE, NE, currently blowing grand frais to the NE. Weather notes: nuageux."
1787-01-02 04:00,22.1667,114.813,2475,125184,Landmark,Sighted L Piedra-Bianca ( A 5 Heures Du Matin) to the NNE at a distance of 2 lieues.
1787-01-02 04:00,22.1667,114.813,2475,125184,OtherRem,"2804,8."
1787-01-02 04:00,22.1667,114.813,2475,125184,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: nuageux."
1787-01-03 04:00,22.0,113.55,2475,125185,Landmark,Sighted Macao at a distance of 1.5 lieues.
1787-01-03 04:00,22.0,113.55,2475,125185,OtherRem,"2804,5. A une heure de l'après-midi, mouillé par 5 brasses et demie, fond de vase"
1787-01-03 04:00,22.0,113.55,2475,125185,weatherReport,"Winds today N, currently blowing bon frais to the N."
1787-01-06 04:00,22.0,113.55,2475,125186,weatherReport,"Winds today NNE, N, currently blowing bon frais to the N."
1787-01-07 04:00,22.0,113.55,2475,125187,weatherReport,"Winds today NE, currently blowing bon frais to the NE. Weather notes: beau."
1787-01-08 04:00,22.0,113.55,2475,125188,weatherReport,"Winds today NE, currently blowing bon frais to the NE."
1787-01-09 04:00,22.0,113.55,2475,125190,weatherReport,"Winds today E, currently blowing faible to the E. Weather notes: beau."
1787-01-10 04:00,22.0,113.55,2475,125191,weatherReport,"Winds today ENE, currently blowing bon frais to the ENE. Weather notes: beau."
1786-10-20 22:00,27.6167,-147.47,2475,125192,OtherRem,2800.
1786-10-20 22:00,27.6167,-147.47,2475,125192,weatherReport,"Winds today NE-SWbE, currently blowing tres-faible to the SWbE. Weather notes: de la pluie."
